created_at;id;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;geo;lang;user_id_str;conversation_id;conversation_id_str;media_url_https;media_type;username
Thu Oct 06 13:27:11 +0000 2022;1578014004760694800;1578014004760694785;"Breaking News 🚨\n\nPolri akhirnya menetapkan enam tersangka dalam tragedi di Stadion Kanjuruhan, Malang yang menewaskan ratusan orang suporter. Keenam tersangka ini terdiri dari unsur pengurus sepak bola dan anggota polisi. https://t.co/prsVQEfYIB";0;4;9;18;;in;46693036;1578014004760694800;1578014004760694785;"https://pbs.twimg.com/media/FeY7P2RacAIgdRO.jpg";"photo";inilahdotcom
Tue Oct 04 16:00:40 +0000 2022;1577327855226081300;1577327855226081280;"@peter_yudha gw post sini aja deh. itu suporter yg gak mau mundur, langsung dihajar sama polisi. tapi cuma pake pentungan &amp; semprotan cabe. liat kan, suporter yg lain langsung ngelawan balik ketika ada temennya yg kena pukul.\n\npolisinya paham psikologi massa, akhirnya balik mundur lagi. https://t.co/09TTm889HD";1;2;5;11;;in;2891929728;1576433024064901000;1576433024064901120;"https://pbs.twimg.com/ext_tw_video_thumb/1577327670865514496/pu/img/X5x1tRtXC30_NkiQ.jpg";"photo";catmerade
Thu Oct 06 04:56:26 +0000 2022;1577885468787871700;1577885468787871744;"Semoga setelah terjadi Tragedi Kanjuruhan dgn korban 131 orang, para penonton/supporter sepakbola di Indonesia menjadi Paham bagaimana harusnya bersikap, baik disaat tim kesayangannya Kalah, maupun Menang.\n\nPSSI berbenahlah, Koordinasi sama polisi gimana aturan FIFA di stadion.";0;0;0;1;;in;61856956;1577885468787871700;1577885468787871744;"";"";Anchoz
Thu Oct 06 10:08:23 +0000 2022;1577963973437436000;1577963973437435904;"ketawa? wow gila sih. jadi inget video kanjuruhan kemaren yang orang di dalam ambulance ketawa2 liat suporter di tembakin gas air mata sama polisi.";0;0;0;0;;in;981986994;1577963973437436000;1577963973437435904;"";"";clouds_JK97
Thu Oct 06 08:42:49 +0000 2022;1577942442472607700;1577942442472607744;"รองฯหัวเราะทำไมคะ  เมื่อนักข่าวถามถึงยอดผู้เสียชีวิต🙄 #กราดยิงหนองบัวลําภู https://t.co/VLZW4ZoK7x";2108;964;40625;10329;;th;1112422005712666624;1577942442472607700;1577942442472607744;"https://pbs.twimg.com/ext_tw_video_thumb/1577941281757859840/pu/img/nASOeEycLcE9eSyF.jpg";"photo";Jniisss_zJo
Thu Oct 06 03:35:50 +0000 2022;1577865187222339600;1577865187222339584;"Tragedi Kanjuruhan, Suporter Bayern Munchen Bentangkan Spanduk Sindir Polisi https://t.co/icldf8hcf4";0;0;0;0;;in;1504358008079282179;1577865187222339600;1577865187222339584;"";"";HeraldSulsel
Thu Oct 06 04:05:57 +0000 2022;1577872767352873000;1577872767352872961;"@AremafcOfficial Saya mohon setelah ini buatkan monumen pengingat kejadian kanjuruhan 1 oktober di dalam stadion kanjuruhan ,, yg berisi nama dan usia korban. \nSebagai pengingat pada generasi mendatang baik supporter dan polisi agar kejadian serupa tak terulang";0;0;1;0;;in;1485773705095843842;1577562832040005600;1577562832040005632;"";"";CollectionCats
Thu Oct 06 04:29:38 +0000 2022;1577878726087409700;1577878726087409665;"Soroti Tragedi Stadion Kanjuruhan, Ultras Vallecano &amp; Bayern: Suporter Dibunuh Polisi https://t.co/uDaV1cY9kO";0;0;0;0;;in;1349433464492236800;1577878726087409700;1577878726087409665;"";"";KartumerahNews
Thu Oct 06 08:04:39 +0000 2022;1577932834794537000;1577932834794536960;"@ZapMav @Arnsept @Arie_Kriting suporter itu massa besar dan reaksioner. liat temennya dipukul, ya ngelawan balik. kalo polisinya ngerti kondisi, ya kaya yg di video ini. gak terlalu brutal ngadepin suporter dan balik mundur. polisi di kanjuruhan gak memahami hal tsb.\nhttps://t.co/H0AgcQgt7S";0;1;0;1;;in;2891929728;1577171549266022400;1577171549266022400;"";"";catmerade
Thu Oct 06 08:06:00 +0000 2022;1577933175363281000;1577933175363280898;"Beredar rekaman suara kesaksian ibu-ibu penjual Dawet\nPara suporter Aremania memburu siapa pun yang berseragam polisi. Tapi setelah diselidiki, tidak ada penjual dawet disekitar Stadion Kanjuruhan.\n\nBaca selengkapnya klik https://t.co/hvJgLOKorB\n\n#trans7update #sobat7jaditau https://t.co/ukV7cFt1xf";1;0;4;11;;in;62464267;1577933175363281000;1577933175363280898;"https://pbs.twimg.com/media/FeXtHgFVIAECFb7.jpg";"photo";trans7club
Thu Oct 06 08:15:33 +0000 2022;1577935579131482000;1577935579131482112;"Clifford Stott, profesor di Keele University di Inggris, seorang ahli pengendalian suporter bola: Apa yg terjadi di Kanjuruhan adalah akibat langsung dr kombinasi antara aksi polisi dan manajemen buruk stadion.";2;1;58;108;;in;122019148;1577935567999758300;1577935567999758336;"";"";evimsofian
Thu Oct 06 04:30:00 +0000 2022;1577878817091231700;1577878817091231745;"Tragedi Kanjuruhan, Suporter Bayern Muenchen Sebut 100 Orang Lebih Dibunuh Polisi\n\nBaca selengkapnya disini\nhttps://t.co/n40rXIIMw2\n\n#MataIndonesia #tragedikanjuruhan #bayernmuenchen #bundesliga";0;0;0;0;;in;1040449533631651840;1577878817091231700;1577878817091231745;"";"";matamilenialID
Thu Oct 06 06:15:25 +0000 2022;1577905348970942500;1577905348970942464;"@HudLatif @indosupporter Jangan jauh jauh dulu kasusu gbt di bakar sama bonek apa ada korban tewas?. Polisi disana membiarkan saja lebi mentingin menjaga pemain dan jajaran official karena itu bukan bentrok suporter tapi kekecewaan saja. Seharusnya di kanjuruhan juga gituh biarin aja pasti gk gituh";0;1;0;1;;in;1429798834910023682;1577877593470423000;1577877593470423040;"";"";trending_base
Thu Oct 06 05:37:15 +0000 2022;1577895741464666000;1577895741464666113;"KontraS menerima laporan empat orang Aremania dijemput polisi setelah Tragedi Kanjuruhan, HP milik salah satu dari keempat suporter itu juga disita karena mengupload video Tragedi Kanjuruhan.\n\nhttps://t.co/Kog9kulnL2";2;0;0;0;;in;1478290633731162112;1577895741464666000;1577895741464666113;"";"";detik_sulsel
Thu Oct 06 04:41:24 +0000 2022;1577881688071602200;1577881688071602176;"AREMANIA, memberi deadline seminggu agar polisi mengungkap tersangka pada tragedi Kanjuruhan yang menelan 131 nyawa dan lebih dari 300 suporter Arema FC menjalani perawatan di rumah sakit. \n\n#aremania #Kanjuruhan #Lampungpostid\nhttps://t.co/hdWDRSkKbL";0;0;0;0;;in;1079671739364167680;1577881688071602200;1577881688071602176;"";"";lampungpostid
Thu Oct 06 08:35:05 +0000 2022;1577940495774326800;1577940495774326784;"Tragedi Kanjuruhan, Suporter Bayern Muenchen Bentangkan Spanduk Bertuliskan Lebih dari 100 Orang Dibunuh oleh Polisi https://t.co/S0OVsneGhs";0;0;0;0;;in;89877164;1577940495774326800;1577940495774326784;"";"";fajaronline
Thu Oct 06 09:42:22 +0000 2022;1577957427458281500;1577957427458281473;"Tragedi Kanjuruhan, Suporter Bayern Muenchen Bentangkan Spanduk Bertuliskan Lebih dari 100 Orang Dibunuh oleh Polisi https://t.co/wgJT90wca7";0;0;0;0;;in;89877164;1577957427458281500;1577957427458281473;"";"";fajaronline
Thu Oct 06 03:19:46 +0000 2022;1577861142600261600;1577861142600261633;"@risjay_ Dari awal komentar loe itu cuman ke polisi sedangakn dengan guoblognya loe juga kagak mau paham,\nTidak semua pertandingan bisa di sama ratakan untuk urusan keamanan termasuk saat tragedi kanjuruhan, PT LIB,PSSI,PANPEL,OKNUM SUPPORTER. Mereka yang bersalah juga harus di hukum";0;0;0;0;;in;1214952325313224705;1577490831015280600;1577490831015280640;"";"";glory9474
Thu Oct 06 05:47:01 +0000 2022;1577898198102069200;1577898198102069248;"Suporter Bayern Munchen:\n\n'More than 100 people killed by the police, remember the dead of Kanjuruhan', lebih dari 100 orang terbunuh oleh polisi, ingat para korban meninggal di Kanjuruhan.\n\nMunchen v Viktoria Plzen (5/10/22) \n\n#UsutTuntasTragediKanjuruhan \n#KanjuruhanMassacre https://t.co/9JegcXgzPn";0;1;0;1;;in;1263162330143051777;1577898182574481400;1577898182574481409;"https://pbs.twimg.com/media/FeXSDAPVsAAB-Dw.jpg";"photo";alifmadani_
Thu Oct 06 06:26:06 +0000 2022;1577908037041651700;1577908037041651712;"@txtdrberseragam anaknya kalo udah gede tau penyebab insiden kanjuruhan juga palingan najis jadi polisi 🙏🏻 ya kita semua tau lah udh banyak video yg kesebar awal kerusuhan orgorg desak2an keluar karna gas air mata bukan karna supporter rusuh ga terima kekalahan.";0;0;0;0;;in;1497832402693271554;1577650935236821000;1577650935236820992;"";"";ciscakeeee
Thu Oct 06 09:24:48 +0000 2022;1577953006028456000;1577953006028455937;"TRANS7: RT @trans7club: Beredar rekaman suara kesaksian ibu-ibu penjual Dawet\nPara suporter Aremania memburu siapa pun yang berseragam polisi. Tapi setelah diselidiki, tidak ada penjual dawet disekitar Stadion Kanjuruhan.\n\nBaca selengkapnya klik … https://t.co/VsEggqPk4P";0;0;0;0;;in;527632417;1577953006028456000;1577953006028455937;"https://pbs.twimg.com/media/FeXtHgFVIAECFb7.jpg";"photo";Media_linked
Thu Oct 06 08:02:47 +0000 2022;1577932366806323200;1577932366806323200;"@MataNajwa Ada pelanggaran FIFA di Kanjuruhan\n1. Polisi menembakkan gas air mata\n2. Suporter turun ke lapangan\n\nKemarin itu kan katanya PSSI Nemu botol miras di stadion\nKalo video ini gmn? https://t.co/iEIh6WVydl";1;2;0;2;;in;1176374294005182464;1577609419655118800;1577609419655118848;"https://pbs.twimg.com/ext_tw_video_thumb/1577932329003073536/pu/img/Cb9Zrj51HzW3PlDM.jpg";"photo";guuruunn
Thu Oct 06 08:41:52 +0000 2022;1577942201904279600;1577942201904279552;"@FahlianJohan @idextratime Lah masalahnya di sini sup BONEK gk ada,di mana² kerusuhan pasti antar supporter, KALO LU BILANG JANGAN ADA APARAT YG MENJAGA DI LAPANGAN YA PASTI ADA KERIBUTAN ANTAR SUPPORTER,KLO YG DI KANJURUHAN BUKAN ANTAR SUPPORTER BRO TAPI POLISI VS SUPPORTER HADEHH GAS AIR MATA????!!!";0;0;0;0;;in;1551475744282648577;1577387145370644500;1577387145370644480;"";"";AIDILAFP190
Thu Oct 06 02:11:43 +0000 2022;1577844019643961300;1577844019643961344;"Bongkar Sebab Kematian 131 Suporter di Kanjuruhan, Komnas HAM Bantah Pernyataan Polisi soal Pemicu Kerusuhan https://t.co/Dnlq4AFXfI https://t.co/Q6aLwIsAxH";0;0;1;2;;in;58880688;1577844019643961300;1577844019643961344;"https://pbs.twimg.com/media/FeWgxiuacAASmay.jpg";"photo";pikiran_rakyat
Thu Oct 06 02:39:04 +0000 2022;1577850899304968200;1577850899304968192;"#IjazahPalsuRajaNgibul Akbar Tanjung Presiden Nasdem Pandji Ahok Arab Ade Armando Nasdem Presiden #IwanBuleOut\n\nSuporter Bayern Munich menunjukkan solidaritas utk Aremania terkait Tragedi Kanjuruhan "Lebih dari 100 org di bunuh o/ polisi ingatlah para korban tewas di Kanjuruhan " https://t.co/tqpZYqsIUG";0;1;0;0;;in;3198142350;1577850899304968200;1577850899304968192;"https://pbs.twimg.com/media/FeWnB99aEAUtE58.jpg";"photo";capparuni
Wed Oct 05 18:12:02 +0000 2022;1577723301715398700;1577723301715398656;"Suporter Bayern Munich menunjukkan solidaritas untuk Aremania terkait Tragedi Kanjuruhan lewat pesan menohok untuk para polisi. Seperti apa? https://t.co/EXKJ40FYfN";0;0;0;0;;in;1520998271161831424;1577723301715398700;1577723301715398656;"";"";tauberitamedia
Wed Oct 05 20:28:00 +0000 2022;1577757519987896300;1577757519987896320;"@OngisnadeNet Hasil obrolan mabuk sama temen bahas tragedi std.kanjuruhan 😁\n\n1.cek cctv di stadion dan kumpulkan video/foto yg tersebar di sosmed\n2.periksa seluruh perngakat pertandingan,baik itu pssi,pt lib,panpel,polisi,tni dan suporter yg hadir\n3.visum beberapa para korban biar tau faktor";0;1;0;1;;in;858614930;1577689309003804700;1577689309003804672;"";"";AF_1793
Thu Oct 06 00:12:32 +0000 2022;1577814024850669600;1577814024850669568;"Mengapa baru terjadi di Kanjuruhan, sementara bobroknya kan sudah lama? Bagaimana dengan pertandingan lainnya, dengan waktu dan jumlah penonton yang serupa? Apa yang istimewa di sini?\nSetuju, polisi dan penyelenggara wajib salah, tapi fanatisme suporter juga wajib dihapuskan.";0;0;0;0;;in;330078592;1577814024850669600;1577814024850669568;"";"";darmakurnia
Wed Oct 05 15:18:19 +0000 2022;1577679582962061300;1577679582962061321;"Presiden pasang badan utk rakyat ❌\nPresiden pasang badan utk kepolisian ✅";831;2599;12637;55924;;in;14305560;1577679582962061300;1577679582962061321;"";"";pandji
Wed Oct 05 19:49:46 +0000 2022;1577747897507975200;1577747897507975168;"Gue memang g ngerti bola, sama sekali, tadinya denger berita kanjuruhan ini debat sm suami, gw fikir yg paling salah tetep oknum suporter yg rusuh, tp pas scroll2 video amatir, gw bener2 sadar kalo polisi itu…….. \nya Rabb gini amat para perangkat negara :(";0;1;0;1;;in;324216617;1577747897507975200;1577747897507975168;"";"";ArofahRita
Tue Oct 04 09:00:15 +0000 2022;1577222052540567600;1577222052540567552;"Ahli pengaturan kerumunan di ruang publik dari Inggris secara gamblang menilai tragedi sepakbola di Malang itu tanggung jawab regulator dan aparat keamanan. https://t.co/yJKOEoBSLC https://t.co/EMsYRhaoHe";482;356;9048;25895;;in;765149955396734976;1577222052540567600;1577222052540567552;"https://pbs.twimg.com/media/FeNrGLkXkAA6oG_.jpg";"photo";VICE_ID
Thu Oct 06 01:46:19 +0000 2022;1577837627247853600;1577837627247853568;"@CNNIndonesia Kasus KM50 salahin laskar FPI (mayat)\nKasus sambo salahin joshua (mayat)\nKasus kanjuruhan salahin suporter (mayat)\nPOLISI GAK PERNAH SALAH !! POLISI SELALU BENAR !! JADI MASIH YAKIN MASALAH  INI AKAN SELESAI DENGAN ASAS BERKEADILAN?? @mohmahfudmd @ListyoSigitP @AremafcOfficial";0;0;0;0;;in;809905974114820096;1577556229022367700;1577556229022367745;"";"";AlMaidah_54
Thu Oct 06 02:22:49 +0000 2022;1577846812571881500;1577846812571881473;"Suporter Bayern Munich menuding polisi sebagai penyebab kerusuhan di Stadion Kanjuruhan.\n\nhttps://t.co/tn6po9FkrL";0;0;0;0;;in;1478290633731162112;1577846812571881500;1577846812571881473;"";"";detik_sulsel
Thu Oct 06 02:07:31 +0000 2022;1577842961702080500;1577842961702080512;"@pikiran_rakyat Mohon maaf Pa, selama bertahun-tahun stadion kanjuruhan sudah dipakai dan selama ini tidak ada problem yng berarti, yang jadi problem adalah cara polisi menangani suporter, yang perlu di audit adalah SOP dari polisi bagamana menangani suporter, apakah sesuai regulasi FIFA ?";0;0;0;0;;in;1515880882711584770;1577627952883576800;1577627952883576832;"";"";aljihadpermata
Thu Oct 06 00:08:08 +0000 2022;1577812919299215400;1577812919299215360;"Seorang suporter Arema memohon polisi untuk tidak menembakkan gas air mata saat Tragedi Kanjuruhan, Sabtu (1/10). Penonton yang bernama Yohanes itu mengaku dibentak dan dipukul aparat. https://t.co/8WG1M1OBLj #CNNIndonesia\nhttps://t.co/zidG9CpvE5";2;9;69;147;;in;17128975;1577812919299215400;1577812919299215360;"https://pbs.twimg.com/media/FeMCJMtakAEv_MS.jpg";"photo";CNNIndonesia
Wed Oct 05 11:08:31 +0000 2022;1577616720042553300;1577616720042553344;"Wah! salah satu penyebab jatuhnya banyak korban jiwa dalam Tragedi Kanjuruhan adalah pintu keluar yang terkunci ketika penonton berebut meninggalkan stadion. Apakah solusi kedepanya?\n\nhttps://t.co/BRFtyTj7cn\n\n#PrayForKanjuruhan #UsutTuntas #AremaPersebaya #BreakingNewsMetroTv https://t.co/id7ae46YhL";3504;2760;624;1855;;in;57261519;1577616720042553300;1577616720042553344;"https://pbs.twimg.com/ext_tw_video_thumb/1577616648525484032/pu/img/EUOnnzVWqPzASDs6.jpg";"photo";Metro_TV
Wed Oct 05 23:31:48 +0000 2022;1577803774466609200;1577803774466609155;"Kerusuhan di Kanjuruhan pendapatku:\nPertama rasa jagoan suporter AREMA tak mau jagonya kalah.\nDiikuti cara penanganan polisi yang kurang perhitungan boleh dikatakan tidak punya rasa kemanusiaan yang katanya adil beradab.\nPenyelenggara yang sengaja mengunci pintu stadion.#";0;0;0;1;;in;1534758246472613890;1577803774466609200;1577803774466609155;"";"";Simajaya22
Thu Oct 06 03:05:30 +0000 2022;1577857553606004700;1577857553606004738;"Besok kayak gini bro, ditangani suporter sendiri apabila ada yg mulai rusuh 🔥🙏👍, kanjuruhan, POLISI, AKSI DAMAI, SUPORTET https://t.co/g8EbznMypK";0;0;0;2;;in;1490532771886149635;1577857553606004700;1577857553606004738;"https://pbs.twimg.com/ext_tw_video_thumb/1577857410475360256/pu/img/DmPoJZI2rIxsOlzK.jpg";"photo";jateng44100
Wed Oct 05 17:49:27 +0000 2022;1577717617258770400;1577717617258770433;"Sobat, Ultimatun suporter Aremania kerahkan 2,5 juta pendukung duduki Kantor Polisi, jika dalam 1 minggu ke depan, hingga Sabtu 8 Oktober 2022, belum ada yg bertanggungjawab Tragedi Pembantian Ratusan Suporter di Kanjuruhan.https://t.co/VdqdXmGKQl lewat channel @YouTube motivoice";0;0;1;1;;in;1488904900402561024;1577717617258770400;1577717617258770433;"";"";HarisRuslyMoti
Thu Oct 06 02:59:20 +0000 2022;1577856001457664000;1577856001457664002;"Pintu Tidak Membunuhmu\n\nTerkunci atau Terbuka\n\nBukan juga supporter atau sesama supporter\n\nTapi gas air mata yang ditembakkan polisi ke tribun stadium Kanjuruhan yang membunuh penonton\n\nCari yang bertanggungjawab sebagai awal solusi kedepannya";2;1;10;17;;in;229832704;1577856001457664000;1577856001457664002;"";"";iwanalidarmawan
Wed Oct 05 18:25:31 +0000 2022;1577726696903803000;1577726696903802880;"@danuarzani_ Polisi jaman SMA pernah belajar hukum sebab akibat fisika ga sih? Lagian di liga 1,2 &amp; 3 musim ini namanya supporter brutal, masuk lapangan &amp; ngerusak fasilitas itu ada tiap pekan, tapi kenapa cuma di kanjuruhan yang korbannya segitu banyak sampai kendaraan aparat dirusak?";0;1;0;0;;in;1089675715144933376;1577646787937980400;1577646787937980417;"";"";nandiwilastio
Wed Oct 05 23:05:03 +0000 2022;1577797043132649500;1577797043132649472;"@MafiaWasit @Persiba Lalu mana suaranya SUPORTER FANATISME Indonesia knp gak berani pasang spanduk "Lebih dari 130 Orang (Manusia) dibunuh oleh Polisi di Kanjuruhan" seperti Fans Bayern Munchen";0;0;0;0;;in;1416606008118374401;1577438827148640300;1577438827148640256;"";"";2880Alpukat
Thu Oct 06 01:18:59 +0000 2022;1577830745585827800;1577830745585827841;"@AlexSan2san Gak masalah ikut menyuarakan asal obyektif, krna kasus kanjuruhan tdk bisa menyalahkan satu pihak tapi banyak pihak yg terlibat, termasuk suporter yg turun ke lapangan memprovokasi aparat dan suporter lain,juga panpel yg tdk mengindahkan usulan polisi";0;0;0;0;;in;815290931003826176;1576740276713926700;1576740276713926656;"";"";blantik_pedhet1
Thu Oct 06 02:36:37 +0000 2022;1577850284545826800;1577850284545826816;"Pak Jokowi gercep ke korban kanjuruhan dan nyalahin tangga yang udah ada 13 tahun apa karena ada ketakutan konflik suporter sama polisi ya?";0;0;0;0;;in;189026146;1577850284545826800;1577850284545826816;"";"";dikiting
Thu Oct 06 02:28:00 +0000 2022;1577848115952251000;1577848115952250880;"Kapolda Sumsel didampingi Kapolrestabes Palembang mengajak supporter Sriwijaya FC doa bersama atas kejadian di Kanjuruhan\n\nBERANI JUJUR DAN BERTANGGUNG JAWAB\n\n@multimedia.poldasumsel \n@polisi_palembang \n@polisi_sumsel \n@mngajib \n@andes9899 \n#polisiindonesia \n#polrestabespalembang https://t.co/VO2QkmK3Ik";0;0;0;0;;in;1329256423012802561;1577848115952251000;1577848115952250880;"https://pbs.twimg.com/ext_tw_video_thumb/1577847798858678272/pu/img/TwLxxCd4WgY4iHcx.jpg";"photo";BaruKskp
Wed Oct 05 23:26:02 +0000 2022;1577802322188435500;1577802322188435456;"Tuntut institusi Kepolisian terkait insiden meninggalnya suporter Arema di Kanjuruhan - Tandatangani Petisi! https://t.co/RtdxBJUFMv lewat @ChangeOrg_ID  tidak mengurangi rasa belasungkawa pada kelurga korban, polisi gak wajib baca regulasi fifa? yaa gimana ya yang jagain kan lu";0;1;0;0;;in;1097527208816476161;1577802322188435500;1577802322188435456;"";"";wildansetyapam
Wed Oct 05 12:02:13 +0000 2022;1577630236107493400;1577630236107493376;"Buzzer dan orang-orang yg sotoy mana paham beginian. Termasuk aparat. \n\nBagi mereka, tragedi di Kanjuruhan kemarin itu, pokoknya yg salah itu suporter! Polisi gak salah. Gitu.";0;0;1;0;;in;1052797180442959872;1577630236107493400;1577630236107493376;"";"";xojolx
Wed Oct 05 17:13:09 +0000 2022;1577708483713335300;1577708483713335296;"@LangitRinesti Bentar, ini konteksnya: polisi, siapapun dia, sebagai bagian institusi, yang saat itu bertugas di Kanjuruhan, saat tragedi terjadi;\n\nKemudian yang aku pertanyakan:\n\nOrang-orang, yang belain polisi, di tragedi tersebut, dan, memojokkan supporter.\n\nI still don’t get their point.";0;1;0;0;;in;299477734;1577687038794829800;1577687038794829824;"";"";dibicarakandulu
